"Rank","","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","","Team","#","POS","S","ST","KRET","KCOV","PRET","PCOV","FGBLK","FGXP","ST GRD","KOFF GRD","PUNT GRD","FGXP","KEY","PEN","TKL","AST","MT"
"","","144772","","362602","","Jackson Knotts","texas-tech-red-raiders","TEXAS TECH","S30","LS","2024","130","0","0","0","48","0","77","72.5","","","","9","0-0","1","0","1"
"","","144778","","393348","","Avery Wilcox","west-virginia-mountaineers","W VIRGINIA","D34","S","2024","9","1","0","8","0","0","0","63.9","","","","0","0-0","0","0","0"
"","","144780","","361989","","Kaden Prather","maryland-terrapins","MARYLAND","01","WR","2024","7","2","1","0","0","0","0","60.3","","","","2","0-0","0","0","0"
"","","144783","","361992","","Tomas Rimac","west-virginia-mountaineers","W VIRGINIA","55","G","2024","28","0","0","0","0","0","21","63.6","","","","0","0-0","0","0","0"
"","","144784","","393335","","Bryce Biggs","west-virginia-mountaineers","W VIRGINIA","63","G","2024","14","0","0","0","0","0","14","63.2","","","","0","0-0","0","0","0"
"","","144785","","368073","","Wyatt Milum","west-virginia-mountaineers","W VIRGINIA","74","T","2024","13","0","0","0","0","0","9","62.4","","","","1","0-0","0","0","0"
"","","144786","","368318","","Treylan Davis","west-virginia-mountaineers","W VIRGINIA","81","TE","2024","76","74","0","0","0","0","0","76.5","59.9","","","8","0-0","0","0","0"
"","","144791","","368069","","Aubrey Burks","west-virginia-mountaineers","W VIRGINIA","D02","S","2024","31","0","0","4","11","15","0","60.2","","","","0","0-0","0","0","0"
"","","144793","","368323","","Hammond Russell IV","west-virginia-mountaineers","W VIRGINIA","D99","DI","2024","71","0","0","4","0","15","49","62.6","","","","0","0-0","0","0","0"
"","","144794","","368076","","Edward Vesterinen","west-virginia-mountaineers","W VIRGINIA","D96","DI","2024","8","0","0","2","0","5","0","59.9","","","","0","0-0","0","0","0"
"","","144799","","361646","","Josh McCray","illinois-fighting-illini","ILLINOIS","06","HB","2024","5","0","1","0","0","0","0","60","","","","1","0-0","0","0","0"
"","","144800","","368432","","Pat Bryant","illinois-fighting-illini","ILLINOIS","13","WR","2024","11","2","0","0","2","0","0","53.1","61.8","","","2","0-0","0","0","0"
"","","144805","","378668","","Josh Kreutz","illinois-fighting-illini","ILLINOIS","64","C","2024","7","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","144808","","385546","","Josh Gesky","illinois-fighting-illini","ILLINOIS","73","G","2024","69","0","0","0","0","0","61","61.7","","","","4","1-0","0","0","0"
"","","144809","","382731","","Miles Scott","illinois-fighting-illini","ILLINOIS","D10","S","2024","79","2","0","24","0","47","0","63.4","","60.3","","1","0-0","0","0","0"
"","","144814","","368436","","Tyler Strain","illinois-fighting-illini","ILLINOIS","D20","CB","2024","58","0","28","0","24","0","0","63","","","","4","0-0","0","1","0"
"","","144816","","382582","","Dylan Rosiek","illinois-fighting-illini","ILLINOIS","D28","LB","2024","43","0","0","2","10","27","0","57","","","","2","0-0","0","0","0"
"","","144818","","377096","","Kenenna Odeluga","illinois-fighting-illini","ILLINOIS","D39","LB","2024","165","45","56","19","39","3","0","68.5","","","","8","1-0","3","0","0"
"","","144819","","359519","","Luke Zardzin","illinois-fighting-illini","ILLINOIS","D42","LB","2024","223","60","71","40","46","0","0","58.6","","","","18","1-0","1","0","0"
"","","144822","","359515","","Sedarius McConnell","boston-college-eagles","BOSTON COL","D88","DI","2024","3","0","0","3","0","0","0","60.6","","","","0","0-0","0","0","0"
"","","144823","","394242","","Lane Hansen","illinois-fighting-illini","ILLINOIS","S36","LS","2024","106","0","0","0","46","0","55","53","","","","15","0-0","2","0","1"
"","","144833","","362434","","Trent Howland","oklahoma-state-cowboys","OKLA STATE","24","HB","2024","1","0","0","0","1","0","0","60","","","","0","0-0","0","0","0"
"","","144835","","375498","","Joshua Sales Jr.","purdue-boilermakers","PURDUE","74","T","2024","9","0","0","0","0","0","8","62.1","","","","0","0-0","0","0","0"
"","","144844","","375497","","Andrew Turvy","indiana-hoosiers","INDIANA","D18","ED","2024","2","0","2","0","0","0","0","52.2","","","","1","0-0","0","0","0"
"","","144845","","383407","","Cooper Jones","indiana-hoosiers","INDIANA","78","T","2024","48","0","0","0","0","0","48","65.6","","","","0","0-0","0","0","0"
"","","144846","","362417","","James Evans","indiana-hoosiers","INDIANA","S94","P","2024","120","0","0","0","36","0","80","63.3","","66.4","","37","1-0","0","0","0"
"","","144848","","362481","","Keagan Johnson","kansas-state-wildcats","KANSAS ST","10","WR","2024","19","19","0","0","0","0","0","67.3","","","","1","0-0","0","0","0"
"","","144851","","406810","","Max White","iowa-hawkeyes","IOWA","22","HB","2024","92","56","17","18","0","0","0","59.8","62.7","","","9","0-0","0","1","0"
"","","144853","","395950","","Deavin Hilson","iowa-hawkeyes","IOWA","D20","CB","2024","58","0","28","27","2","0","0","46.4","","","","6","1-0","0","0","0"
"","","144856","","362488","","Andrew Lentsch","iowa-hawkeyes","IOWA","49","TE","2024","12","10","0","0","0","0","2","58.3","","","","1","0-0","0","0","0"
"","","144859","","386308","","Gennings Dunker","iowa-hawkeyes","IOWA","67","T","2024","52","0","0","0","0","0","50","65.7","","","","0","0-0","0","0","0"
"","","144860","","378658","","Beau Stephens","iowa-hawkeyes","IOWA","70","G","2024","51","0","0","0","0","0","48","65.3","","","","0","0-0","0","0","0"
"","","144862","","362466","","Connor Colby","iowa-hawkeyes","IOWA","77","G","2024","68","0","0","0","0","0","64","66","","","","0","0-0","0","0","0"
"","","144863","","386325","","Johnny Pascuzzi","iowa-hawkeyes","IOWA","82","TE","2024","7","7","0","0","0","0","0","58.4","","","","1","0-0","0","0","0"
"","","144864","","386327","","Jaxon Rexroth","iowa-hawkeyes","IOWA","D12","LB","2024","271","56","73","61","66","12","0","73.8","","","","26","0-0","2","2","1"
"","","144866","","362508","","Kelby Telander","iowa-hawkeyes","IOWA","D25","CB","2024","18","0","9","9","0","0","0","56","","","","1","0-0","0","0","0"
"","","144868","","400133","","Eli Miller","iowa-hawkeyes","IOWA","31","TE","2024","28","28","0","0","0","0","0","77.5","","","","4","0-0","0","0","0"
"","","144870","","429574","","Eric Epenesa","iowa-hawkeyes","IOWA","D39","LB","2024","1","0","1","0","0","0","0","60","","","","0","0-0","0","0","0"
"","","144871","","406794","","Jaden Harrell","iowa-hawkeyes","IOWA","D41","LB","2024","204","48","62","21","66","4","0","81.1","","","","14","0-0","1","0","0"
"","","144872","","415840","","Zach Twedt","iowa-hawkeyes","IOWA","D42","LB","2024","70","0","66","4","0","0","0","62.7","","","","4","0-0","0","1","0"
"","","144873","","378657","","Karson Sharar","iowa-hawkeyes","IOWA","D43","LB","2024","187","44","50","41","49","1","0","88.9","","","","26","0-0","5","2","1"
"","","144874","","393488","","Max Llewellyn","iowa-hawkeyes","IOWA","D48","ED","2024","25","0","1","20","0","2","0","70.5","","","","1","0-0","0","0","0"
"","","144875","","393490","","Jeremiah Pittman","iowa-hawkeyes","IOWA","D55","DI","2024","1","0","0","0","0","1","0","59.7","","","","0","0-0","0","0","0"
"","","144879","","362473","","Luke Elkin","iowa-hawkeyes","IOWA","S39","LS","2024","131","0","0","0","66","0","64","79.6","","","","6","0-0","1","0","0"
"","","144886","","378659","","Tai Felton","maryland-terrapins","MARYLAND","10","WR","2024","80","11","3","23","33","0","0","49.2","","67.5","","11","3-0","1","1","2"
"","","144888","","361772","","CJ Dippre","alabama-crimson-tide","ALABAMA","81","TE","2024","167","46","0","0","52","0","64","67.9","","","","4","0-0","0","0","0"
"","","144890","","368516","","Colby McDonald","maryland-terrapins","MARYLAND","23","HB","2024","12","4","0","8","0","0","0","61.1","","","","1","0-0","0","0","0"
"","","144891","","369221","","Roman Hemby","maryland-terrapins","MARYLAND","24","HB","2024","50","41","2","0","4","0","0","58.7","57.5","","","3","0-0","0","0","0"
"","","144895","","447469","","Tommy Varhall","arkansas-razorbacks","ARKANSAS","79","T","2024","7","0","0","0","0","0","7","61.5","","","","0","0-0","0","0","0"
"","","144897","","369222","","Leron Husbands","maryland-terrapins","MARYLAND","82","TE","2024","1","0","0","0","0","0","0","","","","","0","0-0","0","0","0"
"","","144898","","407256","","Robert Smith","maryland-terrapins","MARYLAND","87","WR","2024","55","7","10","35","0","0","0","64.2","","","","5","0-0","0","0","0"
"","","144900","","368518","","Dante Trader Jr.","maryland-terrapins","MARYLAND","D12","S","2024","89","2","0","19","22","43","0","61.1","","","","0","0-0","0","0","0"
"","","144902","","369224","","Taizse Johnson","maryland-terrapins","MARYLAND","D40","DI","2024","49","0","0","1","0","13","33","61","","","","0","0-0","0","0","0"
"","","144903","","361778","","Branden Jennings","mississippi-state-bulldogs","MISS STATE","D44","ED","2024","111","32","0","5","0","70","0","59.9","","","","1","0-0","0","0","0"
"","","144906","","369216","","Tommy Akingbesote","maryland-terrapins","MARYLAND","D07","DI","2024","63","0","0","4","0","51","6","58","","","","0","0-0","0","0","0"
"","","144907","","371858","","Corey Coley Jr.","north-carolina-state-wolfpack","NC STATE","D06","CB","2024","35","0","0","8","9","17","0","52.1","","","","4","0-0","0","0","1"
"","","144910","","369223","","Darrell Jackson Jr.","florida-state-seminoles","FLORIDA ST","D06","DI","2024","60","0","0","7","0","53","0","58.2","","","","0","0-0","0","0","0"
"","","144912","","377095","","Ethan Gough","maryland-terrapins","MARYLAND","S59","LS","2024","112","0","0","0","54","0","49","65.1","","","","11","2-0","1","2","0"
"","","144913","","385278","","Jack Howes","maryland-terrapins","MARYLAND","S91","P","2024","105","0","54","0","0","0","48","63.3","78.2","","72.6","44","0-0","0","0","1"
"","","144917","","361854","","Donovan Edwards","michigan-wolverines","MICHIGAN","07","HB","2024","5","2","1","0","0","0","0","60.3","","","","0","0-0","0","0","0"
"","","144921","","371988","","Peyton O'Leary","michigan-wolverines","MICHIGAN","81","WR","2024","20","11","6","0","0","0","0","61.7","","","","0","0-0","0","0","0"
"","","144924","","361034","","Greg Crippen","michigan-wolverines","MICHIGAN","51","C","2024","30","0","0","0","0","0","27","63.6","","","","0","0-0","0","0","0"
"","","144925","","367782","","Giovanni El-Hadi","michigan-wolverines","MICHIGAN","58","G","2024","40","0","0","0","0","0","37","65","","","","0","0-0","0","0","0"
"","","144926","","371996","","Raheem Anderson","michigan-wolverines","MICHIGAN","62","C","2024","95","0","0","0","49","0","45","60.5","","","","1","0-0","0","0","1"
"","","144927","","371998","","Tristan Bounds","michigan-wolverines","MICHIGAN","72","C","2024","7","0","0","0","0","0","7","61.9","","","","0","0-0","0","0","0"
"","","144930","","372002","","Max Bredeson","michigan-wolverines","MICHIGAN","44","TE","2024","6","2","0","3","1","0","0","61.2","","","","0","0-0","0","0","0"
"","","144931","","373335","","Ja'Den McBurrows","michigan-wolverines","MICHIGAN","D18","CB","2024","37","11","4","18","0","2","0","54.9","","","","3","1-0","0","0","0"
"","","144933","","361846","","Rayshaun Benny","michigan-wolverines","MICHIGAN","D26","DI","2024","38","0","0","0","0","38","0","60.1","","","","0","0-0","0","0","0"
"","","144934","","371983","","Tyler McLaurin","michigan-wolverines","MICHIGAN","D27","ED","2024","88","24","0","10","1","0","50","65.7","","","","5","0-0","0","0","0"
"","","144935","","361855","","Jaydon Hood","michigan-wolverines","MICHIGAN","D34","LB","2024","41","7","29","0","0","5","0","58.3","","","","3","0-0","0","0","0"
"","","144936","","373339","","Joe Taylor","michigan-wolverines","MICHIGAN","39","WR","2024","190","52","48","45","44","0","0","74.4","61.7","","","15","0-0","3","1","2"
"","","144937","","373323","","Christian Boivin","michigan-wolverines","MICHIGAN","D40","LB","2024","140","35","34","37","32","0","0","69.7","","","","10","0-0","1","0","0"
"","","144938","","371990","","TJ Guy","michigan-wolverines","MICHIGAN","D42","ED","2024","33","0","0","0","4","29","0","59.6","","","","0","0-0","0","0","0"
"","","144939","","447458","","Alexander Lidback","michigan-wolverines","MICHIGAN","D46","LB","2024","1","0","0","1","0","0","0","60","","","","0","0-0","0","0","0"
"","","144940","","367781","","Kechaun Bennett","michigan-wolverines","MICHIGAN","D52","ED","2024","191","32","65","50","40","1","0","71.3","","","","5","0-0","2","0","1"
"","","144941","","371993","","George Rooks","boston-college-eagles","BOSTON COL","D91","DI","2024","27","0","0","2","0","21","0","59.4","","","","1","0-0","0","0","0"
"","","144942","","373273","","Dominick Giudice","michigan-wolverines","MICHIGAN","56","C","2024","53","0","0","0","14","0","37","64.2","","","","0","0-0","0","0","0"
"","","144943","","428531","","Ike Iwunnah","michigan-wolverines","MICHIGAN","D92","DI","2024","17","0","0","0","0","17","0","58.7","","","","0","0-0","0","0","0"
"","","144944","","361852","","Tommy Doman","michigan-wolverines","MICHIGAN","S19","K","2024","153","0","59","0","49","0","44","64.4","85.2","77.9","","80","0-0","3","0","2"
"","","144945","","368264","","Brandon Baldwin","michigan-state-spartans","MICH STATE","53","G","2024","48","0","0","0","0","0","48","64.2","","","","0","0-0","0","0","0"
"","","144952","","366337","","Kevin Wigenton II","illinois-fighting-illini","ILLINOIS","78","G","2024","5","0","0","0","0","0","5","61.5","","","","0","0-0","0","0","0"
"","","144953","","366341","","Geno VanDeMark","alabama-crimson-tide","ALABAMA","56","G","2024","64","0","0","0","0","0","63","65.9","","","","0","0-0","0","0","0"
"","","144956","","366293","","Charles Brantley","michigan-state-spartans","MICH STATE","D00","CB","2024","68","0","1","31","1","30","0","53.5","","","","1","0-0","0","0","0"
"","","144961","","393323","","Khalil Majeed","michigan-state-spartans","MICH STATE","D34","S","2024","3","1","1","0","0","1","0","60.2","","","","0","0-0","0","0","0"
"","","144962","","368273","","Derrick Harmon","oregon-ducks","OREGON","D55","DI","2024","34","0","0","6","0","23","0","59","","","","0","0-0","0","0","0"
"","","144963","","395330","","Carson Casteel","vanderbilt-commodores","VANDERBILT","D58","LB","2024","13","9","4","0","0","0","0","55.5","","","","3","0-0","0","0","0"
"","","144966","","362081","","Hank Pepper","usc-trojans","USC","S31","LS","2024","119","0","0","0","46","0","72","61.1","","","","15","0-0","2","0","2"
"","","144969","","361552","","Le'Meke Brockington","minnesota-golden-gophers","MINNESOTA","00","WR","2024","5","2","2","0","0","0","0","60.6","59.6","","","0","0-0","0","0","0"
"","","144971","","386167","","Athan Kaliakmanis","rutgers-scarlet-knights","RUTGERS","16","QB","2024","4","0","0","0","0","0","0","","","","","2","0-0","0","0","0"
"","","144973","","359803","","Quentin Redding","minnesota-golden-gophers","MINNESOTA","81","WR","2024","10","6","0","4","0","0","0","60.2","57.7","62.4","","0","0-0","0","0","0"
"","","144975","","386160","","Jackson Hunter","minnesota-golden-gophers","MINNESOTA","58","C","2024","13","0","0","0","0","0","13","63","","","","0","0-0","0","0","0"
"","","144978","","386168","","Dino Kaliakmanis","rutgers-scarlet-knights","RUTGERS","83","WR","2024","62","0","56","0","5","0","0","43.2","","","","8","1-0","2","0","0"
"","","144979","","385296","","Jameson Geers","minnesota-golden-gophers","MINNESOTA","86","TE","2024","108","39","0","0","0","0","67","61.9","","","","3","0-0","0","0","0"
"","","144980","","359735","","Justin Walley","minnesota-golden-gophers","MINNESOTA","D05","CB","2024","47","0","0","14","3","28","0","51.6","","","","4","1-1","0","0","0"
"","","144982","","386159","","Darius Green","minnesota-golden-gophers","MINNESOTA","D12","S","2024","26","0","9","5","3","9","0","61.6","","","","0","0-0","0","0","0"
"","","144983","","406514","","Jordan Nubin","minnesota-golden-gophers","MINNESOTA","27","HB","2024","55","40","15","0","0","0","0","64.1","59.9","","","3","0-0","0","0","0"
"","","144984","","385308","","Devon Williams","minnesota-golden-gophers","MINNESOTA","D09","LB","2024","61","4","0","10","22","23","0","60.1","","","","1","0-0","0","0","0"
"","","144985","","391389","","Eli Mau","minnesota-golden-gophers","MINNESOTA","D43","ED","2024","217","45","74","41","55","1","0","77","","","","19","0-0","4","2","1"
"","","144986","","391390","","Luther McCoy","minnesota-golden-gophers","MINNESOTA","D52","DI","2024","1","0","0","1","0","0","0","60","","","","0","0-0","0","0","0"
"","","144987","","386172","","Jacob Schuster","oregon-state-beavers","OREGON ST","D62","DI","2024","60","15","0","5","5","33","0","61","","","","2","0-0","0","0","0"
