"Rank","","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","","Team","#","POS","S","DEF","DEF%","RUND","PRSH","COV","DEF GRD","RUND GRD","PRSH GRD","COV","KEY","PEN","BP","TKL","AST","MT","STOP"
"","","170106","","424557","","Jaybron Harvey","north-carolina-tar-heels","N CAROLINA","D14","ED","2024","120","0.0002","58","48","14","54.7","55","53.6","73","31","2-0","0","10","2","1","7"
"","","170110","","407545","","Michael Short","north-carolina-tar-heels","N CAROLINA","D30","LB","2024","101","0.0001","63","3","35","75.1","71.8","68.3","71.2","21","0-0","0","12","4","1","9"
"","","170111","","407548","","Tyler Thompson","north-carolina-tar-heels","N CAROLINA","D40","ED","2024","148","0.0002","68","71","9","61.8","50.4","71.4","58.4","32","0-0","0","5","0","3","5"
"","","170112","","428536","","Thomas Aden","pittsburgh-panthers","PITTSBURGH","D91","DI","2024","13","0","8","5","0","65.8","63.4","64","","7","0-0","0","1","2","0","1"
"","","170119","","406948","","Braylan Lovelace","pittsburgh-panthers","PITTSBURGH","D00","LB","2024","447","0.0007","189","59","199","61.1","52.5","61.2","66.8","106","0-0","1","29","8","15","22"
"","","170121","","406959","","Isaiah Neal","pittsburgh-panthers","PITTSBURGH","D97","DI","2024","422","0.0006","140","280","2","52.1","51.3","54.2","70.7","92","2-0","1","9","12","4","8"
"","","170133","","434110","","Rob Keys","virginia-cavaliers","VIRGINIA","D40","LB","2024","12","0","10","0","2","37.7","53.9","","45.4","5","0-0","0","1","1","0","0"
"","","170162","","415832","","Zach Lutmer","iowa-hawkeyes","IOWA","D06","S","2024","155","0.0002","51","3","101","63.5","70.7","56.5","61.5","20","1-0","0","12","4","3","2"
"","","170166","","443062","","Kenneth Merrieweather","iowa-hawkeyes","IOWA","D44","ED","2024","7","0","2","5","0","67.3","60","66.2","","1","0-0","0","0","0","0","1"
"","","170169","","415835","","John Nestor","iowa-hawkeyes","IOWA","D07","CB","2024","121","0.0002","56","1","64","60.1","69.4","60","57.4","14","1-0","0","10","3","3","5"
"","","170180","","427766","","Jonathan Akins","maryland-terrapins","MARYLAND","D14","CB","2024","21","0","6","0","15","58.1","60","","57.6","1","0-0","0","0","0","0","0"
"","","170182","","428622","","Neeo Avery","maryland-terrapins","MARYLAND","D00","ED","2024","98","0.0001","47","50","1","53.1","52.3","55.6","60","28","0-0","0","2","0","2","1"
"","","170183","","407132","","Ezekiel Avit","maryland-terrapins","MARYLAND","22","WR","2024","1","0","1","0","0","62.9","60","","","0","0-0","0","1","0","0","0"
"","","170189","","407137","","Tamarcus Cooley","north-carolina-state-wolfpack","NC STATE","D15","S","2024","620","0.0009","274","34","312","79.6","81.3","69.5","80","72","2-1","0","29","11","5","11"
"","","170192","","407149","","Dillan Fontus","maryland-terrapins","MARYLAND","D46","DI","2024","181","0.0003","93","88","0","49.9","44.8","57.8","60","48","0-0","0","4","4","2","2"
"","","170193","","427767","","Dylan Gooden","maryland-terrapins","MARYLAND","D51","ED","2024","8","0","5","2","1","63.6","62.5","59.5","60","1","0-0","0","1","0","1","0"
"","","170194","","407153","","Michael Harris","maryland-terrapins","MARYLAND","D31","LB","2024","268","0.0004","138","16","114","62.1","70.3","75.4","50.1","68","1-0","0","27","6","6","15"
"","","170195","","407167","","Lavon Johnson","maryland-terrapins","MARYLAND","D90","DI","2024","165","0.0002","89","76","0","64.8","61.8","60.4","64.5","49","0-0","0","9","5","1","8"
"","","170199","","412472","","Alex Moore","maryland-terrapins","MARYLAND","D18","S","2024","2","0","2","0","0","60","60","","","0","0-0","0","0","0","0","0"
"","","170205","","407237","","DJ Samuels","maryland-terrapins","MARYLAND","D42","ED","2024","127","0.0002","75","40","12","79.8","82.6","58.6","74.7","20","0-0","0","11","3","0","9"
"","","170207","","407263","","Kevis Thomas","maryland-terrapins","MARYLAND","D25","CB","2024","289","0.0004","131","1","157","42.3","56.2","60","40.1","46","4-0","0","16","6","5","3"
"","","170212","","407277","","Daniel Wingate","maryland-terrapins","MARYLAND","D16","LB","2024","311","0.0005","165","42","104","65.7","64.2","58.5","66.7","98","0-0","0","33","10","9","23"
"","","170213","","407279","","Braeden Wisloski","maryland-terrapins","MARYLAND","19","WR","2024","1","0","1","0","0","48.3","60","","","1","0-0","0","0","0","0","0"
"","","170216","","429442","","D'Andre Barnes","nebraska-cornhuskers","NEBRASKA","D35","S","2024","3","0","0","0","3","62.3","","","61.7","0","0-0","0","0","0","0","0"
"","","170218","","415726","","Dwight Bootle II","nebraska-cornhuskers","NEBRASKA","D21","CB","2024","19","0","14","0","5","65.7","61.8","","64.4","1","0-0","0","0","0","0","0"
"","","170219","","426779","","Vincent Carroll-Jackson","nebraska-cornhuskers","NEBRASKA","D55","DI","2024","56","0.0001","31","25","0","37.4","36.6","59.1","","15","1-0","0","1","4","1","0"
"","","170220","","426509","","Jeremiah Charles","nebraska-cornhuskers","NEBRASKA","D25","CB","2024","89","0.0001","40","0","49","58.9","50.8","","60.5","9","0-0","0","5","1","1","0"
"","","170223","","420354","","Jaidyn Doss","nebraska-cornhuskers","NEBRASKA","D12","CB","2024","3","0","0","0","3","50.2","","","51.7","1","0-0","0","0","0","1","0"
"","","170226","","429477","","Mason Goldman","nebraska-cornhuskers","NEBRASKA","D58","ED","2024","35","0.0001","15","19","1","54","56.5","61.6","60","10","0-0","0","1","1","0","2"
"","","170231","","412013","","Sua Lefotu","nebraska-cornhuskers","NEBRASKA","D92","DI","2024","15","0","10","5","0","63.8","64.6","57.9","","2","0-0","0","0","1","0","0"
"","","170232","","406500","","Cameron Lenhardt","nebraska-cornhuskers","NEBRASKA","D11","ED","2024","233","0.0003","96","136","1","58.3","63.5","55.2","65.2","41","2-0","0","9","4","1","7"
"","","170236","","429504","","Maverick Noonan","nebraska-cornhuskers","NEBRASKA","D22","ED","2024","11","0","6","5","0","63.6","66.4","55.3","","1","0-0","0","1","0","0","1"
"","","170237","","429508","","Dylan Rogers","nebraska-cornhuskers","NEBRASKA","D52","LB","2024","6","0","1","2","3","71","60","67.8","61.2","1","0-0","0","0","0","0","0"
"","","170242","","429520","","Ismael Smith Flores","nebraska-cornhuskers","NEBRASKA","D81","ED","2024","4","0","3","1","0","75","71.9","59.2","","1","0-0","0","1","0","0","1"
"","","170243","","422359","","Rahmir Stewart","nebraska-cornhuskers","NEBRASKA","D32","S","2024","53","0.0001","26","1","26","71.5","48.3","60","88.4","10","1-0","0","4","2","1","2"
"","","170245","","406525","","Princewill Umanmielen","nebraska-cornhuskers","NEBRASKA","D18","ED","2024","203","0.0003","68","110","25","63.6","56.2","72.9","46.8","67","0-0","1","11","2","6","10"
"","","170246","","412016","","Riley Van Poppel","nebraska-cornhuskers","NEBRASKA","D44","DI","2024","65","0.0001","29","35","1","56.8","54.4","62.4","59.4","15","0-0","0","1","2","0","1"
"","","170252","","408095","","Malik Hartford","ohio-state-buckeyes","OHIO STATE","D09","S","2024","95","0.0001","45","2","48","77.1","74","67.8","74.7","9","0-0","0","6","2","1","2"
"","","170255","","415565","","Brandon Inniss","ohio-state-buckeyes","OHIO STATE","11","WR","2024","1","0","0","0","1","62.4","","","60","0","0-0","0","0","0","0","0"
"","","170257","","408112","","Jermaine Mathews Jr.","ohio-state-buckeyes","OHIO STATE","D24","CB","2024","396","0.0006","159","3","234","70.3","66.7","80.3","68.6","30","2-1","0","18","4","3","6"
"","","170258","","415563","","Kayden McDonald","ohio-state-buckeyes","OHIO STATE","D98","DI","2024","216","0.0003","106","110","0","70.3","74.2","59","59.9","67","0-0","1","14","6","3","10"
"","","170259","","425455","","Joshua Mickens","ohio-state-buckeyes","OHIO STATE","D52","ED","2024","25","0","14","11","0","67","62.6","66.5","","6","0-0","0","1","1","0","2"
"","","170262","","415574","","Jason Moore","ohio-state-buckeyes","OHIO STATE","D94","DI","2024","58","0.0001","34","24","0","61.2","62.7","56.5","","15","0-0","0","1","1","0","0"
"","","170264","","408113","","Arvell Reese","ohio-state-buckeyes","OHIO STATE","D20","LB","2024","309","0.0005","165","18","126","76.5","76.4","81.6","68.8","79","1-0","0","24","12","6","19"
"","","170270","","424545","","Calvin Simpson-Hunt","ohio-state-buckeyes","OHIO STATE","D22","CB","2024","6","0","4","0","2","62.6","60","","61.3","0","0-0","0","0","0","0","0"
"","","170271","","428706","","Will Smith Jr.","ohio-state-buckeyes","OHIO STATE","D53","DI","2024","34","0.0001","16","18","0","55.9","48.5","68.1","","12","0-0","0","1","2","1","1"
"","","170277","","428411","","Ty Blanding","penn-state-nittany-lions","PENN STATE","D39","DI","2024","53","0.0001","26","27","0","76.7","78.2","64.4","","17","0-0","0","3","0","0","3"
"","","170280","","406694","","Kolin Dinkins","penn-state-nittany-lions","PENN STATE","D31","CB","2024","33","0","15","0","18","60.2","42.7","","66.8","5","0-0","0","2","1","2","1"
"","","170287","","406708","","King Mack","alabama-crimson-tide","ALABAMA","D05","CB","2024","106","0.0002","54","3","49","53.4","52.2","57.2","54.6","10","1-0","0","8","0","2","3"
"","","170289","","436409","","Joseph Mupoyi","penn-state-nittany-lions","PENN STATE","D56","ED","2024","4","0","2","2","0","66","60.3","58.9","","1","0-0","0","0","0","0","0"
"","","170290","","431383","","DaKaari Nelson","penn-state-nittany-lions","PENN STATE","D08","S","2024","67","0.0001","49","4","14","68.2","68.9","55.5","66","11","0-0","0","3","1","0","2"
"","","170292","","436410","","Lamont Payne Jr.","penn-state-nittany-lions","PENN STATE","D27","CB","2024","2","0","2","0","0","60","60","","","0","0-0","0","0","0","0","0"
"","","170295","","406719","","Ta'Mere Robinson","penn-state-nittany-lions","PENN STATE","D24","LB","2024","100","0.0001","49","19","32","61.5","61.8","60.7","59.7","31","0-0","0","8","2","3","4"
"","","170297","","406722","","Tony Rojas","penn-state-nittany-lions","PENN STATE","D13","LB","2024","656","0.001","316","48","292","65.6","43.7","67.9","90.6","183","2-0","0","51","17","19","35"
"","","170301","","406728","","Zion Tracy","penn-state-nittany-lions","PENN STATE","D07","CB","2024","390","0.0006","156","16","218","62.9","55","54.5","66.4","46","3-0","0","22","2","15","12"
"","","170303","","406730","","Elliot Washington II","penn-state-nittany-lions","PENN STATE","D09","CB","2024","366","0.0005","131","4","231","74.1","82","81.4","71.4","35","1-0","1","20","5","1","6"
"","","170304","","0","","Patrick Williams","penn-state-nittany-lions","PENN STATE","D40","S","2024","1","0","0","1","0","59.3","","59.2","","0","0-0","0","0","0","0","0"
"","","170311","","412437","","Davoun Fuse","rutgers-scarlet-knights","RUTGERS","D19","S","2024","1","0","1","0","0","60","60","","","0","0-0","0","0","0","0","0"
"","","170313","","427728","","Bo Mascoe","rutgers-scarlet-knights","RUTGERS","D03","CB","2024","560","0.0008","222","4","334","75.7","62.3","50.9","78.8","65","4-1","0","42","8","11","18"
"","","170314","","419422","","Jesse Ofurie","rutgers-scarlet-knights","RUTGERS","D16","S","2024","21","0","17","0","4","59.3","56.1","","62.9","1","0-0","0","1","1","1","0"
"","","170320","","419431","","Abram Wright","rutgers-scarlet-knights","RUTGERS","D11","LB","2024","89","0.0001","22","14","53","58.6","76.3","66.1","47.2","16","0-0","0","11","1","2","7"
"","","170321","","425501","","Jace Arnold","wisconsin-badgers","WISCONSIN","D22","CB","2024","11","0","4","0","7","55","60","","54.8","1","0-0","0","0","0","1","0"
"","","170322","","414505","","Jonas Duclona","wisconsin-badgers","WISCONSIN","D21","CB","2024","12","0","5","0","7","42.7","60","","42.5","3","0-0","0","2","0","0","0"
"","","170323","","425502","","Tyler Jansey","wisconsin-badgers","WISCONSIN","D42","LB","2024","1","0","1","0","0","76.7","67.1","","","1","0-0","0","1","0","0","1"
"","","170325","","428523","","Jordan Mayer","penn-state-nittany-lions","PENN STATE","D95","ED","2024","30","0","9","19","2","64.2","45.6","74","60.3","11","0-0","0","0","0","1","1"
"","","170326","","425503","","Braedyn Moore","wisconsin-badgers","WISCONSIN","D20","S","2024","10","0","8","0","2","71.8","71.3","","61","2","0-0","0","0","1","0","0"
"","","170330","","407467","","Ashlynd Barker","florida-state-seminoles","FLORIDA ST","D27","S","2024","135","0.0002","70","3","62","72","82.6","65.3","63.1","17","1-0","0","13","6","2","4"
"","","170334","","412574","","Grant Fielder","florida-state-seminoles","FLORIDA ST","D98","ED","2024","3","0","2","1","0","41.4","50.5","59.7","","1","0-0","0","0","1","0","0"
"","","170337","","426427","","Lamont Green Jr.","florida-state-seminoles","FLORIDA ST","D45","ED","2024","4","0","1","3","0","57.1","60","56.4","","0","0-0","0","0","0","0","0"
"","","170338","","407476","","Donny Hiebert","florida-state-seminoles","FLORIDA ST","D47","S","2024","27","0","14","0","13","71.5","75.7","","64.8","1","0-0","0","4","0","0","1"
"","","170340","","407482","","Conrad Hussey","florida-state-seminoles","FLORIDA ST","D12","S","2024","190","0.0003","101","2","87","50.7","59.8","66.6","49.8","18","2-0","0","12","5","7","3"
"","","170342","","407484","","Quindarrius Jones","florida-state-seminoles","FLORIDA ST","D16","CB","2024","256","0.0004","124","0","132","58","69.2","","55.1","27","1-0","0","10","4","2","1"
"","","170344","","407486","","Edwin Joseph","florida-state-seminoles","FLORIDA ST","D33","CB","2024","188","0.0003","67","11","110","66","53.5","58.2","71","25","1-0","0","10","2","2","6"
"","","170345","","407489","","K.J. Kirkland","florida-state-seminoles","FLORIDA ST","D24","S","2024","434","0.0006","203","8","223","64.2","74.4","60.4","58.6","33","1-0","0","48","6","9","17"
"","","170350","","407490","","Blake Nichelson","florida-state-seminoles","FLORIDA ST","D20","LB","2024","424","0.0006","221","29","174","59.5","66","55.5","52.3","81","1-0","0","36","16","3","20"
"","","170352","","412586","","Xavier Perkins","florida-state-seminoles","FLORIDA ST","D89","ED","2024","4","0","0","4","0","64.8","","64.1","","1","0-0","0","0","0","0","0"
"","","170353","","412589","","Ja'Bril Rawls","florida-state-seminoles","FLORIDA ST","D30","CB","2024","137","0.0002","80","0","57","58.6","55.1","","59.3","11","0-0","0","12","0","3","2"
"","","170354","","412592","","KJ Sampson","florida-state-seminoles","FLORIDA ST","D56","DI","2024","115","0.0002","57","58","0","54.9","41.9","65.4","65.2","37","0-0","1","9","3","1","5"
"","","170359","","412599","","DeMarco Ward","florida-state-seminoles","FLORIDA ST","D31","LB","2024","88","0.0001","46","1","41","66.2","75.2","59.4","56.9","11","0-0","0","7","3","0","3"
"","","170366","","406240","","Kamal Bonner","north-carolina-state-wolfpack","NC STATE","D34","LB","2024","486","0.0007","229","96","161","60.2","61.9","64","58.4","106","3-1","0","36","11","16","27"
"","","170368","","406245","","Brandon Cisse","north-carolina-state-wolfpack","NC STATE","D02","CB","2024","361","0.0005","160","3","198","73","78.5","66.7","70.5","39","1-0","0","24","4","1","13"
"","","170370","","406251","","Red Hibbler","north-carolina-state-wolfpack","NC STATE","D04","ED","2024","84","0.0001","32","52","0","71.8","71.2","62.3","63.4","16","0-0","0","3","2","1","2"
"","","170371","","406256","","Rente Hinton","north-carolina-state-wolfpack","NC STATE","D14","S","2024","148","0.0002","75","6","67","63.8","62.4","48.3","66.2","19","0-0","0","2","5","5","0"
"","","170376","","419469","","Zack Myers","north-carolina-state-wolfpack","NC STATE","D24","S","2024","10","0","5","0","5","45.2","60","","42.5","1","0-0","0","0","0","0","0"
"","","170380","","421206","","Isaiah Shirley","north-carolina-state-wolfpack","NC STATE","D88","ED","2024","213","0.0003","100","113","0","65.4","66.5","60.1","60.1","53","0-0","0","9","8","5","7"
"","","170386","","429269","","David Omopariola","syracuse-orange","SYRACUSE","D18","ED","2024","168","0.0002","67","79","22","63.5","65.4","63.6","59.1","40","1-0","0","8","3","1","6"
"","","170395","","443095","","Matthew Lusardi","wake-forest-demon-deacons","WAKE","D58","ED","2024","7","0","6","1","0","50.3","52.2","60","","2","0-0","0","0","0","0","0"
"","","170438","","405999","","Kekoura Tarnue","west-virginia-mountaineers","W VIRGINIA","D14","S","2024","414","0.0006","178","31","205","66.2","71.7","58.4","63.7","55","0-0","0","29","7","5","14"
"","","170479","","406483","","Sam Brumfield","virginia-tech-hokies","VA TECH","D03","LB","2024","378","0.0006","164","23","191","69.5","70.9","72.7","62.1","77","0-0","0","32","19","6","21"
"","","171075","","406066","","Jaiden Ausberry","notre-dame-fighting-irish","NOTRE DAME","D04","LB","2024","439","0.0006","237","38","164","60.3","69.6","65.2","46.4","100","1-0","0","42","13","11","26"
"","","171077","","406067","","Drayk Bowen","notre-dame-fighting-irish","NOTRE DAME","D34","LB","2024","615","0.0009","313","68","234","80.7","77.7","63.3","77.9","149","0-0","0","55","28","5","31"
"","","171081","","420380","","Jordan Faison","notre-dame-fighting-irish","NOTRE DAME","06","WR","2024","1","0","1","0","0","60","60","","","0","0-0","0","0","0","0","0"
"","","171086","","426477","","Devan Houstan","notre-dame-fighting-irish","NOTRE DAME","D98","DI","2024","10","0","3","7","0","69.4","69.6","57.5","","1","0-0","0","1","0","0","1"
